Date,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient
2023-01-13,99.38,99.6,98.01,99.4,98.6239727476514,12230196,0.0000,1.0
2023-01-17,100.32,100.99,98.995,99.91,99.1299911188919,14914197,0.0000,1.0
2023-01-18,100.28,101.1299,98.7249,99.04,98.2667833091287,11384536,0.0000,1.0
2023-01-19,98.12,99.45,97.12,99.08,98.3064710245201,10973553,0.0000,1.0
2023-01-20,100.34,103.5865,99.3015,103.48,102.672119717575,14549879,0.0000,1.0
2023-01-23,103.29,105.9541,102.9209,105.69,104.86486599295,11479075,0.0000,1.0
2023-01-24,105.39,108.44,102.0,106.0,105.172445787234,8606723,0.0000,1.0
2023-01-25,104.96,108.16,104.18,108.12,107.275894702979,10008035,0.0000,1.0
2023-01-26,108.17,109.76,107.5701,109.7,108.843559460939,9204417,0.0000,1.0
2023-01-27,109.26,110.5823,109.16,109.54,108.684808599374,10249678,0.0000,1.0
2023-01-30,108.26,108.97,107.48,107.59,106.750032474042,8548547,0.0000,1.0
2023-01-31,107.58,108.715,107.45,108.49,107.643006070349,8251663,0.0000,1.0
2023-02-01,108.5,109.94,106.9,109.39,108.535979666656,9975481,0.0000,1.0
2023-02-02,110.67,113.53,109.6901,113.21,112.326156486535,13093205,0.0000,1.0
2023-02-03,111.47,113.1412,110.37,110.71,109.845674274572,12472478,0.0000,1.0
2023-02-06,110.17,110.43,108.53,109.87,109.012232251353,11956540,0.0000,1.0
2023-02-07,109.295,112.12,108.86,111.63,110.758491728575,10843984,0.0000,1.0
2023-02-08,112.2,113.33,110.29,111.78,110.907320661292,27719920,0.0000,1.0
2023-02-09,118.04,118.18,109.8089,110.36,109.498406764897,46137152,0.0000,1.0
2023-02-10,108.96,109.74,107.21,108.06,107.216363129891,15565987,0.0000,1.0
2023-02-13,108.1,108.2874,106.55,107.66,106.819485975977,12341484,0.0000,1.0
2023-02-14,106.82,108.44,105.8205,107.66,106.819485975977,10768102,0.0000,1.0
2023-02-15,107.09,109.27,106.7,109.24,108.387150733938,8163490,0.0000,1.0
2023-02-16,107.55,108.02,105.7,105.83,105.00377299682,9479922,0.0000,1.0
2023-02-17,105.03,105.8,103.88,105.22,104.398535337101,9492184,0.0000,1.0
2023-02-21,103.55,103.73,101.83,102.09,101.292971607724,10648205,0.0000,1.0
2023-02-22,101.33,102.56,101.09,101.68,100.886172524962,9885101,0.0000,1.0
2023-02-23,101.45,102.0499,99.605,101.73,100.935782169201,10974753,0.0000,1.0
2023-02-24,99.53,100.43,98.96,100.3,99.5169463439581,8523000,0.0000,1.0
2023-02-27,100.73,101.47,100.06,100.45,99.6657752766759,6641212,0.0000,1.0
2023-02-28,100.45,100.75,99.57,99.61,98.8323332534563,8233743,0.0000,1.0
2023-03-01,99.19,99.63,98.1,98.54,97.7706868667361,7898251,0.0000,1.0
2023-03-02,97.74,99.29,97.42,98.92,98.1477201629545,7783130,0.0000,1.0
2023-03-03,99.67,101.18,98.88,101.14,100.350388367178,7434264,0.0000,1.0
2023-03-06,101.61,102.695,100.49,100.66,99.8741357824808,6773261,0.0000,1.0
