Date,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient
2023-02-02,233.96,234.3,228.37,229.56,226.017878527915,7189990,0.0000,1.0
2023-02-03,228.69,230.86,227.64,230.13,226.579083401416,5243645,0.0000,1.0
2023-02-06,228.7,230.26,228.035,229.44,225.899730133494,3402356,0.0000,1.0
2023-02-07,228.02,232.13,227.95,231.32,227.750721646094,4042815,0.0000,1.0
2023-02-08,230.34,231.86,229.99,230.2,226.648003298162,4978585,0.0000,1.0
2023-02-09,232.41,232.475,229.125,229.35,226.254175316758,5238412,0.4500,1.0
2023-02-10,228.96,229.91,226.16,227.2,224.133196564061,4509889,0.0000,1.0
2023-02-13,226.88,229.83,226.27,228.88,225.790519496401,4946705,0.0000,1.0
2023-02-14,228.67,231.42,227.17,229.39,226.293635386575,4829396,0.0000,1.0
2023-02-15,227.59,229.07,226.8,228.92,225.829979566218,4407545,0.0000,1.0
2023-02-16,226.07,228.36,225.67,225.83,222.781689172807,3865852,0.0000,1.0
2023-02-17,224.18,224.7719,221.74,223.56,220.542330210658,4520303,0.0000,1.0
2023-02-21,220.16,222.44,219.99,220.62,217.642015079063,7276091,0.0000,1.0
2023-02-22,220.41,221.75,219.45,220.02,217.050114031799,4621995,0.0000,1.0
2023-02-23,221.56,222.09,218.9301,221.13,218.145130969237,5533847,0.0000,1.0
2023-02-24,218.48,220.24,217.46,219.55,216.586458211442,4414363,0.0000,1.0
2023-02-27,220.73,221.44,219.341,220.35,217.375659607794,4255459,0.0000,1.0
2023-02-28,220.0,221.7731,219.5,219.94,216.971193892163,5385356,0.0000,1.0
2023-03-01,219.46,220.27,216.43,218.36,215.412521134368,4792656,0.0000,1.0
2023-03-02,217.89,219.6,217.09,219.06,216.103072356176,5539467,0.0000,1.0
2023-03-03,220.2,224.015,219.9,223.77,220.7494955772,6055410,0.0000,1.0
2023-03-06,223.93,227.415,223.69,226.75,223.689270778613,5737589,0.0000,1.0
2023-03-07,226.75,227.38,223.08,223.17,220.157594529936,4386798,0.0000,1.0
2023-03-08,221.96,222.93,221.18,222.19,219.190822819404,4195134,0.0000,1.0
2023-03-09,221.4,224.37,219.66,220.01,217.040249014344,5066656,0.0000,1.0
